embedding_row,sample_id,relative_path,split,label_type,flavor_id,flavor_name,donor_sample_id,donor_source_file,extraction_method,empty_slot_file,empty_source_file,box_size,target_side,offset_x,offset_y,seed,image_path
2466,truffle_pineapple_moscato_0067,data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0067.jpg,train,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2029_r05_c04.jpg,IMG_2029.jpg,30,154,27,32,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0067.jpg
2467,truffle_pineapple_moscato_0068,data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0068.jpg,train,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2033_r03_c05.jpg,IMG_2033.jpg,50,154,44,42,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0068.jpg
2468,truffle_pineapple_moscato_0069,data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0069.jpg,train,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2021_r03_c02.jpg,IMG_2021.jpg,6,176,27,35,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0069.jpg
2469,truffle_pineapple_moscato_0070,data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0070.jpg,train,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2022_r01_c01.jpg,IMG_2022.jpg,16,177,14,29,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0070.jpg
2470,truffle_pineapple_moscato_0071,data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0071.jpg,train,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2027_r04_c05.jpg,IMG_2027.jpg,30,165,20,40,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0071.jpg
2471,truffle_pineapple_moscato_0072,data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0072.jpg,train,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2032_r08_c01.jpg,IMG_2032.jpg,50,163,32,29,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0072.jpg
2472,truffle_pineapple_moscato_0073,data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0073.jpg,train,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2021_r01_c01.jpg,IMG_2021.jpg,6,164,22,30,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0073.jpg
2473,truffle_pineapple_moscato_0074,data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0074.jpg,train,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2024_r02_c03.jpg,IMG_2024.jpg,16,156,36,42,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0074.jpg
2474,truffle_pineapple_moscato_0075,data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0075.jpg,train,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2027_r05_c04.jpg,IMG_2027.jpg,30,174,28,34,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0075.jpg
2475,truffle_pineapple_moscato_0076,data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0076.jpg,train,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2033_r03_c02.jpg,IMG_2033.jpg,50,177,17,40,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0076.jpg
2476,truffle_pineapple_moscato_0077,data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0077.jpg,train,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2021_r03_c02.jpg,IMG_2021.jpg,6,153,34,32,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0077.jpg
2477,truffle_pineapple_moscato_0078,data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0078.jpg,train,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2026_r03_c04.jpg,IMG_2026.jpg,16,168,30,34,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0078.jpg
2478,truffle_pineapple_moscato_0079,data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0079.jpg,train,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2029_r04_c04.jpg,IMG_2029.jpg,30,152,32,49,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0079.jpg
2479,truffle_pineapple_moscato_0080,data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0080.jpg,train,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2033_r09_c02.jpg,IMG_2033.jpg,50,177,22,20,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pineapple_moscato/truffle_pineapple_moscato_0080.jpg
2480,truffle_pineapple_moscato_0081,data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0081.jpg,validation,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2020_r03_c01.jpg,IMG_2020.jpg,6,163,29,37,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0081.jpg
2481,truffle_pineapple_moscato_0082,data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0082.jpg,validation,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2023_r01_c01.jpg,IMG_2023.jpg,16,146,37,48,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0082.jpg
2482,truffle_pineapple_moscato_0083,data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0083.jpg,validation,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2030_r06_c03.jpg,IMG_2030.jpg,30,183,14,34,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0083.jpg
2483,truffle_pineapple_moscato_0084,data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0084.jpg,validation,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2034_r02_c04.jpg,IMG_2034.jpg,50,182,17,27,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0084.jpg
2484,truffle_pineapple_moscato_0085,data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0085.jpg,validation,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2020_r02_c02.jpg,IMG_2020.jpg,6,161,34,28,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0085.jpg
2485,truffle_pineapple_moscato_0086,data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0086.jpg,validation,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2023_r01_c02.jpg,IMG_2023.jpg,16,170,19,25,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0086.jpg
2486,truffle_pineapple_moscato_0087,data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0087.jpg,validation,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2030_r06_c01.jpg,IMG_2030.jpg,30,158,28,45,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0087.jpg
2487,truffle_pineapple_moscato_0088,data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0088.jpg,validation,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2034_r05_c03.jpg,IMG_2034.jpg,50,171,29,25,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0088.jpg
2488,truffle_pineapple_moscato_0089,data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0089.jpg,validation,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2020_r02_c01.jpg,IMG_2020.jpg,6,168,29,31,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0089.jpg
2489,truffle_pineapple_moscato_0090,data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0090.jpg,validation,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2023_r02_c03.jpg,IMG_2023.jpg,16,170,20,40,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0090.jpg
2490,truffle_pineapple_moscato_0091,data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0091.jpg,validation,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2030_r05_c04.jpg,IMG_2030.jpg,30,180,29,26,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0091.jpg
2491,truffle_pineapple_moscato_0092,data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0092.jpg,validation,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2034_r06_c01.jpg,IMG_2034.jpg,50,158,27,32,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0092.jpg
2492,truffle_pineapple_moscato_0093,data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0093.jpg,validation,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2020_r03_c02.jpg,IMG_2020.jpg,6,168,23,41,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0093.jpg
2493,truffle_pineapple_moscato_0094,data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0094.jpg,validation,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2023_r01_c04.jpg,IMG_2023.jpg,16,163,25,39,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0094.jpg
2494,truffle_pineapple_moscato_0095,data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0095.jpg,validation,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2030_r01_c03.jpg,IMG_2030.jpg,30,170,26,37,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0095.jpg
2495,truffle_pineapple_moscato_0096,data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0096.jpg,validation,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2034_r08_c05.jpg,IMG_2034.jpg,50,156,41,32,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0096.jpg
2496,truffle_pineapple_moscato_0097,data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0097.jpg,validation,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2020_r01_c01.jpg,IMG_2020.jpg,6,176,26,26,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0097.jpg
2497,truffle_pineapple_moscato_0098,data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0098.jpg,validation,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2023_r04_c04.jpg,IMG_2023.jpg,16,146,39,36,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0098.jpg
2498,truffle_pineapple_moscato_0099,data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0099.jpg,validation,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2030_r03_c03.jpg,IMG_2030.jpg,30,166,28,41,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0099.jpg
2499,truffle_pineapple_moscato_0100,data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0100.jpg,validation,occupied,truffle_pineapple_moscato,Pineapple & Moscato,IMG_1997_c016,IMG_1997.jpg,expanded_u2net,IMG_2034_r02_c04.jpg,IMG_2034.jpg,50,145,48,35,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/validation/truffle_pineapple_moscato/truffle_pineapple_moscato_0100.jpg
2500,truffle_pistachio_0001,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0001.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2021_r03_c01.jpg,IMG_2021.jpg,6,169,42,35,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0001.jpg
2501,truffle_pistachio_0002,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0002.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2022_r02_c02.jpg,IMG_2022.jpg,16,150,34,29,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0002.jpg
2502,truffle_pistachio_0003,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0003.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2028_r06_c02.jpg,IMG_2028.jpg,30,177,22,14,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0003.jpg
2503,truffle_pistachio_0004,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0004.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2033_r07_c05.jpg,IMG_2033.jpg,50,174,26,21,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0004.jpg
2504,truffle_pistachio_0005,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0005.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2019_r01_c02.jpg,IMG_2019.jpg,6,152,37,45,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0005.jpg
2505,truffle_pistachio_0006,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0006.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2025_r01_c03.jpg,IMG_2025.jpg,16,149,36,34,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0006.jpg
2506,truffle_pistachio_0007,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0007.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2027_r01_c02.jpg,IMG_2027.jpg,30,175,33,33,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0007.jpg
2507,truffle_pistachio_0008,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0008.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2031_r03_c05.jpg,IMG_2031.jpg,50,162,47,36,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0008.jpg
2508,truffle_pistachio_0009,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0009.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2019_r02_c01.jpg,IMG_2019.jpg,6,160,42,33,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0009.jpg
2509,truffle_pistachio_0010,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0010.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2025_r04_c01.jpg,IMG_2025.jpg,16,180,41,29,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0010.jpg
2510,truffle_pistachio_0011,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0011.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2029_r02_c04.jpg,IMG_2029.jpg,30,182,22,29,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0011.jpg
2511,truffle_pistachio_0012,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0012.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2031_r03_c05.jpg,IMG_2031.jpg,50,171,43,17,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0012.jpg
2512,truffle_pistachio_0013,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0013.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2021_r01_c01.jpg,IMG_2021.jpg,6,160,42,37,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0013.jpg
2513,truffle_pistachio_0014,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0014.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2024_r03_c04.jpg,IMG_2024.jpg,16,167,28,32,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0014.jpg
2514,truffle_pistachio_0015,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0015.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2027_r01_c02.jpg,IMG_2027.jpg,30,181,31,18,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0015.jpg
2515,truffle_pistachio_0016,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0016.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2033_r06_c04.jpg,IMG_2033.jpg,50,183,23,22,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0016.jpg
2516,truffle_pistachio_0017,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0017.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2019_r03_c01.jpg,IMG_2019.jpg,6,163,32,39,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0017.jpg
2517,truffle_pistachio_0018,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0018.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2022_r02_c04.jpg,IMG_2022.jpg,16,171,34,24,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0018.jpg
2518,truffle_pistachio_0019,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0019.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2029_r06_c05.jpg,IMG_2029.jpg,30,160,39,40,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0019.jpg
2519,truffle_pistachio_0020,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0020.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2032_r04_c04.jpg,IMG_2032.jpg,50,164,30,39,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0020.jpg
2520,truffle_pistachio_0021,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0021.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2019_r01_c02.jpg,IMG_2019.jpg,6,145,42,31,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0021.jpg
2521,truffle_pistachio_0022,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0022.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2026_r02_c04.jpg,IMG_2026.jpg,16,146,49,32,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0022.jpg
2522,truffle_pistachio_0023,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0023.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2027_r02_c05.jpg,IMG_2027.jpg,30,158,45,28,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0023.jpg
2523,truffle_pistachio_0024,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0024.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2033_r01_c05.jpg,IMG_2033.jpg,50,146,52,37,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0024.jpg
2524,truffle_pistachio_0025,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0025.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2019_r02_c01.jpg,IMG_2019.jpg,6,145,56,38,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0025.jpg
2525,truffle_pistachio_0026,data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0026.jpg,train,occupied,truffle_pistachio,Pistachio,IMG_1987_c008,IMG_1987.jpg,expanded_u2net,IMG_2022_r01_c04.jpg,IMG_2022.jpg,16,160,39,27,20260917,/homes/mxqasim/Chocolathon/data/synthetic_slots/v1/dataset/images/train/truffle_pistachio/truffle_pistachio_0026.jpg
