sample_id,relative_path,split,label_type,flavor_id,flavor_name,donor_sample_id,donor_source_file,extraction_method,empty_slot_file,empty_source_file,box_size,target_side,offset_x,offset_y,seed
truffle_pumpkin_spice_latte_0028,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0028.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2032_r03_c05.jpg,IMG_2032.jpg,50,181,22,28,20260917
truffle_pumpkin_spice_latte_0029,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0029.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2019_r01_c02.jpg,IMG_2019.jpg,6,161,29,34,20260917
truffle_pumpkin_spice_latte_0030,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0030.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2024_r03_c01.jpg,IMG_2024.jpg,16,159,42,40,20260917
truffle_pumpkin_spice_latte_0031,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0031.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2028_r03_c02.jpg,IMG_2028.jpg,30,177,29,14,20260917
truffle_pumpkin_spice_latte_0032,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0032.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2031_r08_c01.jpg,IMG_2031.jpg,50,166,20,31,20260917
truffle_pumpkin_spice_latte_0033,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0033.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2021_r03_c02.jpg,IMG_2021.jpg,6,183,29,17,20260917
truffle_pumpkin_spice_latte_0034,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0034.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2022_r02_c01.jpg,IMG_2022.jpg,16,145,32,37,20260917
truffle_pumpkin_spice_latte_0035,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0035.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2029_r02_c03.jpg,IMG_2029.jpg,30,171,18,22,20260917
truffle_pumpkin_spice_latte_0036,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0036.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2032_r02_c03.jpg,IMG_2032.jpg,50,161,25,28,20260917
truffle_pumpkin_spice_latte_0037,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0037.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2021_r01_c01.jpg,IMG_2021.jpg,6,175,32,16,20260917
truffle_pumpkin_spice_latte_0038,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0038.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2025_r03_c01.jpg,IMG_2025.jpg,16,165,26,24,20260917
truffle_pumpkin_spice_latte_0039,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0039.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2028_r06_c01.jpg,IMG_2028.jpg,30,176,20,18,20260917
truffle_pumpkin_spice_latte_0040,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0040.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2033_r02_c04.jpg,IMG_2033.jpg,50,185,23,18,20260917
truffle_pumpkin_spice_latte_0041,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0041.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2021_r01_c01.jpg,IMG_2021.jpg,6,164,31,33,20260917
truffle_pumpkin_spice_latte_0042,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0042.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2026_r01_c04.jpg,IMG_2026.jpg,16,147,30,47,20260917
truffle_pumpkin_spice_latte_0043,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0043.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2027_r01_c04.jpg,IMG_2027.jpg,30,154,27,41,20260917
truffle_pumpkin_spice_latte_0044,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0044.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2032_r10_c03.jpg,IMG_2032.jpg,50,177,21,19,20260917
truffle_pumpkin_spice_latte_0045,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0045.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2019_r03_c01.jpg,IMG_2019.jpg,6,169,21,22,20260917
truffle_pumpkin_spice_latte_0046,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0046.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2026_r04_c04.jpg,IMG_2026.jpg,16,170,24,34,20260917
truffle_pumpkin_spice_latte_0047,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0047.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2029_r04_c05.jpg,IMG_2029.jpg,30,176,23,25,20260917
truffle_pumpkin_spice_latte_0048,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0048.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2031_r08_c01.jpg,IMG_2031.jpg,50,171,18,21,20260917
truffle_pumpkin_spice_latte_0049,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0049.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2019_r02_c01.jpg,IMG_2019.jpg,6,161,39,36,20260917
truffle_pumpkin_spice_latte_0050,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0050.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2025_r02_c04.jpg,IMG_2025.jpg,16,163,31,27,20260917
truffle_pumpkin_spice_latte_0051,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0051.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2027_r02_c03.jpg,IMG_2027.jpg,30,173,21,16,20260917
truffle_pumpkin_spice_latte_0052,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0052.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2031_r01_c04.jpg,IMG_2031.jpg,50,146,36,45,20260917
truffle_pumpkin_spice_latte_0053,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0053.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2019_r01_c02.jpg,IMG_2019.jpg,6,185,22,23,20260917
truffle_pumpkin_spice_latte_0054,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0054.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2024_r02_c04.jpg,IMG_2024.jpg,16,161,27,37,20260917
truffle_pumpkin_spice_latte_0055,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0055.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2027_r01_c01.jpg,IMG_2027.jpg,30,147,45,40,20260917
truffle_pumpkin_spice_latte_0056,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0056.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2032_r02_c03.jpg,IMG_2032.jpg,50,178,21,26,20260917
truffle_pumpkin_spice_latte_0057,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0057.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2019_r02_c02.jpg,IMG_2019.jpg,6,176,18,18,20260917
truffle_pumpkin_spice_latte_0058,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0058.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2024_r02_c02.jpg,IMG_2024.jpg,16,150,38,33,20260917
truffle_pumpkin_spice_latte_0059,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0059.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2028_r02_c02.jpg,IMG_2028.jpg,30,169,33,36,20260917
truffle_pumpkin_spice_latte_0060,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0060.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2032_r09_c01.jpg,IMG_2032.jpg,50,162,36,26,20260917
truffle_pumpkin_spice_latte_0061,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0061.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2019_r02_c01.jpg,IMG_2019.jpg,6,147,42,29,20260917
truffle_pumpkin_spice_latte_0062,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0062.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2026_r02_c02.jpg,IMG_2026.jpg,16,165,32,24,20260917
truffle_pumpkin_spice_latte_0063,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0063.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2027_r04_c02.jpg,IMG_2027.jpg,30,169,29,35,20260917
truffle_pumpkin_spice_latte_0064,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0064.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2031_r06_c04.jpg,IMG_2031.jpg,50,151,31,41,20260917
truffle_pumpkin_spice_latte_0065,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0065.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2021_r03_c01.jpg,IMG_2021.jpg,6,160,37,23,20260917
truffle_pumpkin_spice_latte_0066,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0066.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2026_r04_c02.jpg,IMG_2026.jpg,16,170,33,33,20260917
truffle_pumpkin_spice_latte_0067,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0067.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2027_r03_c05.jpg,IMG_2027.jpg,30,167,20,27,20260917
truffle_pumpkin_spice_latte_0068,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0068.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2031_r05_c01.jpg,IMG_2031.jpg,50,166,36,21,20260917
truffle_pumpkin_spice_latte_0069,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0069.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2019_r03_c01.jpg,IMG_2019.jpg,6,161,25,38,20260917
truffle_pumpkin_spice_latte_0070,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0070.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2025_r01_c04.jpg,IMG_2025.jpg,16,180,30,19,20260917
truffle_pumpkin_spice_latte_0071,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0071.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2029_r01_c01.jpg,IMG_2029.jpg,30,169,23,27,20260917
truffle_pumpkin_spice_latte_0072,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0072.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2033_r01_c05.jpg,IMG_2033.jpg,50,147,43,33,20260917
truffle_pumpkin_spice_latte_0073,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0073.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2019_r02_c01.jpg,IMG_2019.jpg,6,172,23,20,20260917
truffle_pumpkin_spice_latte_0074,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0074.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2026_r02_c04.jpg,IMG_2026.jpg,16,181,13,30,20260917
truffle_pumpkin_spice_latte_0075,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0075.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2029_r06_c02.jpg,IMG_2029.jpg,30,157,43,40,20260917
truffle_pumpkin_spice_latte_0076,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0076.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2033_r09_c02.jpg,IMG_2033.jpg,50,162,39,37,20260917
truffle_pumpkin_spice_latte_0077,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0077.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2021_r01_c01.jpg,IMG_2021.jpg,6,145,38,31,20260917
truffle_pumpkin_spice_latte_0078,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0078.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2026_r04_c03.jpg,IMG_2026.jpg,16,162,26,27,20260917
truffle_pumpkin_spice_latte_0079,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0079.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2027_r04_c04.jpg,IMG_2027.jpg,30,146,39,43,20260917
truffle_pumpkin_spice_latte_0080,data/synthetic_slots/v1/dataset/images/train/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0080.jpg,train,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2032_r06_c01.jpg,IMG_2032.jpg,50,179,16,23,20260917
truffle_pumpkin_spice_latte_0081,data/synthetic_slots/v1/dataset/images/validation/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0081.jpg,validation,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2020_r03_c02.jpg,IMG_2020.jpg,6,158,40,35,20260917
truffle_pumpkin_spice_latte_0082,data/synthetic_slots/v1/dataset/images/validation/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0082.jpg,validation,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2023_r04_c03.jpg,IMG_2023.jpg,16,152,32,28,20260917
truffle_pumpkin_spice_latte_0083,data/synthetic_slots/v1/dataset/images/validation/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0083.jpg,validation,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2030_r05_c04.jpg,IMG_2030.jpg,30,167,34,21,20260917
truffle_pumpkin_spice_latte_0084,data/synthetic_slots/v1/dataset/images/validation/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0084.jpg,validation,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2034_r04_c03.jpg,IMG_2034.jpg,50,163,40,21,20260917
truffle_pumpkin_spice_latte_0085,data/synthetic_slots/v1/dataset/images/validation/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0085.jpg,validation,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2020_r02_c01.jpg,IMG_2020.jpg,6,146,37,46,20260917
truffle_pumpkin_spice_latte_0086,data/synthetic_slots/v1/dataset/images/validation/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0086.jpg,validation,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2023_r04_c04.jpg,IMG_2023.jpg,16,158,35,34,20260917
truffle_pumpkin_spice_latte_0087,data/synthetic_slots/v1/dataset/images/validation/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0087.jpg,validation,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2030_r06_c01.jpg,IMG_2030.jpg,30,164,36,29,20260917
truffle_pumpkin_spice_latte_0088,data/synthetic_slots/v1/dataset/images/validation/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0088.jpg,validation,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2034_r08_c01.jpg,IMG_2034.jpg,50,159,31,28,20260917
truffle_pumpkin_spice_latte_0089,data/synthetic_slots/v1/dataset/images/validation/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0089.jpg,validation,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2020_r02_c02.jpg,IMG_2020.jpg,6,156,34,29,20260917
truffle_pumpkin_spice_latte_0090,data/synthetic_slots/v1/dataset/images/validation/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0090.jpg,validation,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2023_r03_c02.jpg,IMG_2023.jpg,16,152,30,43,20260917
truffle_pumpkin_spice_latte_0091,data/synthetic_slots/v1/dataset/images/validation/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0091.jpg,validation,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2030_r05_c05.jpg,IMG_2030.jpg,30,163,36,24,20260917
truffle_pumpkin_spice_latte_0092,data/synthetic_slots/v1/dataset/images/validation/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0092.jpg,validation,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2034_r08_c04.jpg,IMG_2034.jpg,50,173,25,21,20260917
truffle_pumpkin_spice_latte_0093,data/synthetic_slots/v1/dataset/images/validation/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0093.jpg,validation,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2020_r03_c01.jpg,IMG_2020.jpg,6,149,31,42,20260917
truffle_pumpkin_spice_latte_0094,data/synthetic_slots/v1/dataset/images/validation/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0094.jpg,validation,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2023_r02_c03.jpg,IMG_2023.jpg,16,160,38,29,20260917
truffle_pumpkin_spice_latte_0095,data/synthetic_slots/v1/dataset/images/validation/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0095.jpg,validation,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2030_r05_c04.jpg,IMG_2030.jpg,30,156,36,34,20260917
truffle_pumpkin_spice_latte_0096,data/synthetic_slots/v1/dataset/images/validation/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0096.jpg,validation,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2034_r06_c03.jpg,IMG_2034.jpg,50,147,47,39,20260917
truffle_pumpkin_spice_latte_0097,data/synthetic_slots/v1/dataset/images/validation/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0097.jpg,validation,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2020_r01_c02.jpg,IMG_2020.jpg,6,177,18,16,20260917
truffle_pumpkin_spice_latte_0098,data/synthetic_slots/v1/dataset/images/validation/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0098.jpg,validation,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2023_r03_c01.jpg,IMG_2023.jpg,16,148,44,33,20260917
truffle_pumpkin_spice_latte_0099,data/synthetic_slots/v1/dataset/images/validation/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0099.jpg,validation,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2030_r02_c02.jpg,IMG_2030.jpg,30,150,31,44,20260917
truffle_pumpkin_spice_latte_0100,data/synthetic_slots/v1/dataset/images/validation/truffle_pumpkin_spice_latte/truffle_pumpkin_spice_latte_0100.jpg,validation,occupied,truffle_pumpkin_spice_latte,Pumpkin Spice Latte,IMG_1963_c011,IMG_1963.jpg,expanded_u2net,IMG_2034_r09_c01.jpg,IMG_2034.jpg,50,184,12,14,20260917
truffle_raspberry_0001,data/synthetic_slots/v1/dataset/images/train/truffle_raspberry/truffle_raspberry_0001.jpg,train,occupied,truffle_raspberry,Raspberry,IMG_1969_c016,IMG_1969.jpg,expanded_u2net,IMG_2021_r03_c02.jpg,IMG_2021.jpg,6,157,29,30,20260917
truffle_raspberry_0002,data/synthetic_slots/v1/dataset/images/train/truffle_raspberry/truffle_raspberry_0002.jpg,train,occupied,truffle_raspberry,Raspberry,IMG_1969_c016,IMG_1969.jpg,expanded_u2net,IMG_2024_r02_c03.jpg,IMG_2024.jpg,16,176,25,35,20260917
truffle_raspberry_0003,data/synthetic_slots/v1/dataset/images/train/truffle_raspberry/truffle_raspberry_0003.jpg,train,occupied,truffle_raspberry,Raspberry,IMG_1969_c016,IMG_1969.jpg,expanded_u2net,IMG_2027_r06_c05.jpg,IMG_2027.jpg,30,167,33,38,20260917
